OSEBuildingID,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,log_surface,surface_per_floor,has_parking,Use_Hotel,Use_K-12 School,Use_Medical Office,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Recreation,Use_Retail Store,Use_Supermarket/Grocery Store,Use_Worship Facility,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,LargestPropertyUseType_3168131.0,LargestPropertyUseType_5697472.5,LargestPropertyUseType_899924.1875,LargestPropertyUseType_Adult Education,LargestPropertyUseType_Automobile Dealership,LargestPropertyUseType_Bank Branch,LargestPropertyUseType_College/University,LargestPropertyUseType_Data Center,LargestPropertyUseType_Distribution Center,LargestPropertyUseType_Financial Office,LargestPropertyUseType_Fire Station,LargestPropertyUseType_Fitness Center/Health Club/Gym,LargestPropertyUseType_Food Service,LargestPropertyUseType_Hospital (General Medical & Surgical),LargestPropertyUseType_Hotel,LargestPropertyUseType_K-12 School,LargestPropertyUseType_Laboratory,LargestPropertyUseType_Library,LargestPropertyUseType_Lifestyle Center,LargestPropertyUseType_Manufacturing/Industrial Plant,LargestPropertyUseType_Medical Office,LargestPropertyUseType_Movie Theater,LargestPropertyUseType_Multifamily Housing,LargestPropertyUseType_Museum,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Other - Education,LargestPropertyUseType_Other - Entertainment/Public Assembly,LargestPropertyUseType_Other - Lodging/Residential,LargestPropertyUseType_Other - Mall,LargestPropertyUseType_Other - Public Services,LargestPropertyUseType_Other - Recreation,LargestPropertyUseType_Other - Restaurant/Bar,LargestPropertyUseType_Other - Services,LargestPropertyUseType_Other - Utility,LargestPropertyUseType_Other/Specialty Hospital,LargestPropertyUseType_Parking,LargestPropertyUseType_Performing Arts,"LargestPropertyUseType_Personal Services (Health/Beauty, Dry Cleaning, etc)",LargestPropertyUseType_Police Station,LargestPropertyUseType_Pre-school/Daycare,LargestPropertyUseType_Prison/Incarceration,LargestPropertyUseType_Refrigerated Warehouse,"LargestPropertyUseType_Repair Services (Vehicle, Shoe, Locksmith, etc)",LargestPropertyUseType_Residence Hall/Dormitory,LargestPropertyUseType_Residential Care Facility,LargestPropertyUseType_Restaurant,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Self-Storage Facility,LargestPropertyUseType_Senior Care Community,LargestPropertyUseType_Social/Meeting Hall,LargestPropertyUseType_Strip Mall,LargestPropertyUseType_Supermarket/Grocery Store,LargestPropertyUseType_Urgent Care/Clinic/Other Outpatient,LargestPropertyUseType_Wholesale Club/Supercenter,LargestPropertyUseType_Worship Facility
25709,47.59766,-122.32394,1908,1.0,3,0,28800,21600.0,4644346.0,190.45,117,10.268165387743457,9600.0,0,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25711,47.59697,-122.32474,1913,1.0,3,0,28800,935833.1875,,,112,10.268165387743457,9600.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25713,47.59644,-122.32415,1979,1.0,3,0,35202,24227.0,3605755.5,25.14,46,10.468886585227278,11734.0,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25737,47.61318,-122.32747,1969,1.0,6,26082,69035,69035.0,7202141.5,183.79,56,11.142383386651291,11505.833333333334,1,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25743,47.61426,-122.32661,1910,1.0,2,0,24600,24600.0,331059.5,5.66,115,10.110542371500753,12300.0,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25745,47.60514,-122.32613,1900,1.0,1,0,48850,28725.0,1063480.5,65.05,125,10.796530128090472,48850.0,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25772,47.58767,-122.38672,1961,0.0,3,0,54863,109726.0,2037720.625,14.21,64,10.912612674702702,18287.666666666668,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,47.55317,-122.33289,1964,1.0,1,0,25000,13393.0,1989103.875,65.89,61,10.12667110305036,25000.0,0,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25842,47.55544,-122.33294,1960,1.0,1,0,25000,24000.0,287132.5,8.61,65,10.12667110305036,25000.0,0,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25844,47.55523,-122.33448,1927,1.0,1,0,22622,23000.0,774075.6875,26.56,98,10.026722366870755,22622.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25847,47.61543,-122.32657,1917,1.0,3,0,27544,22365.0,1031667.5,17.41,108,10.223576309906816,9181.333333333334,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25886,47.61161,-122.34592,1989,1.0,7,0,47415,25884.0,1478979.25,10.31,36,10.766715003467674,6773.571428571428,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25907,47.63644,-122.34218,1961,1.0,3,0,22960,22960.0,2266983.0,95.38,64,10.041552403492023,7653.333333333333,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25914,47.62048,-122.31386,1998,1.0,1,0,44739,44739.0,14585813.0,393.07,27,10.70862323504412,44739.0,0,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25932,47.66816,-122.27706,1948,1.0,1,0,22778,21194.0,2470566.0,120.86,77,10.033594337881343,22778.0,0,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25935,47.68517,-122.38733,1956,1.0,2,0,21562,21052.0,866806.0,37.28,69,9.978734161910666,10781.0,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25954,47.62322,-122.29006,1959,1.0,1,0,25753,25753.0,1378130.25,62.51,66,10.15634523383373,25753.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25955,47.62816,-122.28067,1928,1.0,3,0,71280,71280.0,22767828.0,861.85,97,11.17438509122698,23760.0,0,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25965,47.63429,-122.27652,1963,1.0,16,0,153312,148590.0,20628680.0,792.6,62,11.940236862308206,9582.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26002,47.53857,-122.28026,1968,1.0,1,0,24200,24200.0,826488.6875,22.38,57,10.094149233605084,24200.0,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26017,47.63651,-122.34418,1981,1.0,4,2211,21302,15200.0,1740568.25,49.79,44,9.966603186850204,5325.5,1,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26040,47.56785,-122.37039,1994,1.0,3,0,66610,66720.0,640377.0,18.81,31,11.10662500805538,22203.33333333333,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26233,47.56774,-122.33289,1950,1.0,1,0,36000,34000.0,3646053.75,58.79,75,10.491301994830229,36000.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26098,47.71387,-122.3535,1938,1.0,2,0,23222,15006.0,1219863.125,55.06,87,10.052898445872824,11611.0,0,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26115,47.61426,-122.3253,1924,1.0,2,0,24476,7501.0,2662054.25,91.69,101,10.10548918009691,12238.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26119,47.61386,-122.32481,1910,0.0,2,0,24750,19240.0,782343.8125,28.07,115,10.11662117122102,12375.0,0,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26125,47.61339,-122.32594,1904,1.0,3,0,60000,48783.0,3625407.5,121.63,121,11.002116507732016,20000.0,0,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26126,47.61449,-122.32592,1954,1.0,2,0,46560,46560.0,690557.6875,17.31,71,10.748518559837908,23280.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26139,47.63303,-122.34268,1980,1.0,3,0,30408,25000.0,1440554.25,10.04,45,10.32249389621096,10136.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26146,47.63439,-122.34078,1920,1.0,3,0,30109,28400.0,1465795.75,34.03,105,10.31261262147578,10036.333333333334,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26154,47.63985,-122.36712,1960,1.0,2,0,25481,25481.0,917100.3125,38.59,65,10.145727599541326,12740.5,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26157,47.53515,-122.26556,1967,1.0,1,0,141297,141297.0,19423344.0,717.93,58,11.858626414290775,141297.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26183,47.62298,-122.33082,1912,1.0,2,0,27788,32610.0,2119806.25,35.99,113,10.232395537922136,13894.0,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26218,47.729,-122.34473,1990,1.0,4,8584,33120,41704.0,1943899.25,58.52,35,10.407922801280105,8280.0,1,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,47.56683,-122.33358,1941,1.0,2,0,22324,21000.0,588856.125,22.33,84,10.0134624057447,11162.0,0,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26236,47.5661,-122.33358,1946,1.0,2,0,31360,32000.0,1725108.25,39.65,79,10.353320361711043,15680.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26237,47.56555,-122.33362,1947,1.0,1,0,30496,14344.0,1992158.25,46.01,78,10.32538359710204,30496.0,0,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26254,47.61545,-122.3238,1922,1.0,3,0,27600,13175.0,1072151.375,12.57,103,10.22560728293294,9200.0,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26289,47.66312,-122.35311,1961,1.0,2,0,55974,56000.0,6135173.0,203.21,64,10.932660441466956,27987.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26324,47.70883,-122.28887,1954,1.0,1,0,22583,22583.0,1981360.0,70.92,71,10.024996969933325,22583.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26331,47.66117,-122.3391,1997,0.0,3,7358,24328,25927.0,2305643.5,16.07,28,10.099424333412122,8109.333333333333,1,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26348,47.6483,-122.33438,1981,1.0,3,6034,20660,24914.0,720170.6875,5.02,44,9.936003144212808,6886.666666666667,1,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26359,47.70833,-122.34429,1972,1.0,1,0,29400,25000.0,227509.5,1.59,53,10.288783966353764,29400.0,0,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26379,47.54774,-122.32091,1992,1.0,3,0,22452,22452.0,1244150.0,41.88,33,10.0191795145322,7484.0,0,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,47.66148,-122.31279,1912,1.0,2,0,25767,17434.0,1581352.75,11.02,113,10.156888691011035,12883.5,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26393,47.66188,-122.31279,1953,1.0,4,0,33910,14585.0,1822834.25,38.21,72,10.43149472451088,8477.5,0,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26396,47.6645,-122.31224,1927,1.0,2,0,78401,62400.0,2462408.25,87.41,98,11.2696047162172,39200.5,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26460,47.64748,-122.33435,1979,1.0,2,0,78716,41275.0,4103800.75,48.13,46,11.273614421243842,39358.0,0,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26465,47.66389,-122.33692,1910,1.0,2,0,33300,30740.0,1594733.625,69.2,115,10.413342705547674,16650.0,0,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26473,47.66185,-122.33594,1957,1.0,1,0,28808,31174.0,9232576.0,226.73,68,10.268443117306084,28808.0,0,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26528,47.66345,-122.3134,1957,1.0,1,7004,20962,20962.0,1100499.75,7.67,68,9.950514257963883,20962.0,1,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26529,47.66429,-122.31389,1950,1.0,1,0,26226,25828.0,7588060.5,156.18,75,10.174544693464336,26226.0,0,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26535,47.6616,-122.31393,1976,1.0,2,15755,19193,19183.0,1159807.125,8.09,49,9.862353009177571,9596.5,1,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26587,47.6342,-122.32661,1998,1.0,3,9999,27640,20434.0,6197824.5,43.21,27,10.22705545667722,9213.333333333334,1,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26594,47.60135,-122.33327,1900,1.0,1,0,21420,10420.0,810636.875,9.72,125,9.972127028252816,21420.0,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26596,47.6011,-122.33197,1900,1.0,1,0,20880,20880.0,683274.0,4.76,125,9.94659493357006,20880.0,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26600,47.59938,-122.33197,1966,1.0,3,0,26000,13000.0,1063035.875,18.62,59,10.165890277802454,8666.666666666666,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26601,47.59954,-122.33201,1900,1.0,3,0,38675,12100.0,1938776.75,43.91,125,10.562974531603436,12891.666666666666,0,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26602,47.59986,-122.33195,1929,1.0,4,0,49951,32039.0,5134446.0,185.33,96,10.81881782331516,12487.75,0,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26611,47.5195,-122.26935,2010,1.0,2,0,25880,25880.0,1941728.75,19.81,15,10.161264387744689,12940.0,0,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26657,47.66517,-122.31037,1927,1.0,3,0,41013,32098.0,1080821.0,37.43,98,10.621668750815717,13671.0,0,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26667,47.66453,-122.30999,2004,1.0,2,0,21075,18075.0,1581036.75,53.88,21,9.955890231329176,10537.5,0,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
