OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,BuildingAge,log_surface,Size_S,Size_M,Size_L,Size_XL,Size_XXL,surface_per_floor,Nhood_CENTRAL,Nhood_DELRIDGE,Nhood_DOWNTOWN,Nhood_EAST,Nhood_GREATER DUWAMISH,Nhood_LAKE UNION,Nhood_MAGNOLIA / QUEEN ANNE,Nhood_NORTH,Nhood_NORTHEAST,Nhood_NORTHWEST,Nhood_Other,Nhood_SOUTHEAST,Nhood_SOUTHWEST
545,NonResidential,Distribution Center,GLACIER NORTHWEST (6335 1st Ave S),6335 1st Ave S,Seattle,GREATER DUWAMISH,47.54621,-122.33486,1969,1,0,57540,Distribution Center,57540.0,2582687.0,2808274.75,False,Compliant,56,10.960253016168982,False,False,True,False,False,57540.0,False,False,False,False,True,False,False,False,False,False,False,False,False
546,NonResidential,Warehouse,NWCP-SEA Bldg A,410 S Front Street,Seattle,GREATER DUWAMISH,47.54853,-122.32814,1966,1,0,85400,Non-Refrigerated Warehouse,85400.0,1536998.25,1536998.25,False,Compliant,59,11.355113089309977,False,False,True,False,False,85400.0,False,False,False,False,True,False,False,False,False,False,False,False,False
547,NonResidential,Warehouse,NWCP-SEA Bldg B,6001 6th Ave S,Seattle,GREATER DUWAMISH,47.54912,-122.32819,1966,1,0,55700,Non-Refrigerated Warehouse,55700.0,519806.0938,528115.6875,False,Compliant,59,10.92775337907558,False,False,True,False,False,55700.0,False,False,False,False,True,False,False,False,False,False,False,False,False
548,NonResidential,Small- and Mid-Sized Office,Resource Center,5933 6th Ave S,Seattle,GREATER DUWAMISH,47.54965,-122.3278,1964,1,0,53250,Office,52759.0,1794187.25,1760992.25,False,Compliant,61,10.882771862738064,False,False,True,False,False,53250.0,False,False,False,False,True,False,False,False,False,False,False,False,False
549,NonResidential,Small- and Mid-Sized Office,400 Mercer Street,400 Mercer Street,Seattle,MAGNOLIA / QUEEN ANNE,47.62476,-122.34843,1987,6,28427,50245,Office,78672.0,2179719.75,2220030.5,False,Compliant,38,10.824686220762866,False,False,True,False,False,8374.166666666666,False,False,False,False,False,False,True,False,False,False,False,False,False
550,NonResidential,Warehouse,21517-Seattle / Aurora AVE N,11512 Aurora Avenue N,Seattle,NORTHWEST,47.71286,-122.34422,1986,3,0,64660,Non-Refrigerated Warehouse,64660.0,325513.0,333622.5938,False,Compliant,39,11.076913516671743,False,False,True,False,False,21553.333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
551,NonResidential,Mixed Use Property,Richmark Label,1110 East Pine Street,Seattle,EAST,47.61552,-122.31744,1927,2,19928,55916,Other,28442.0,3684188.5,3774978.5,False,Compliant,98,10.931623727399913,False,False,True,False,False,27958.0,False,False,False,True,False,False,False,False,False,False,False,False,False
552,NonResidential,Distribution Center,South Seattle Distribution Center- 3800,3800 1st Avenue South,Seattle,GREATER DUWAMISH,47.5701,-122.33342,1968,1,0,161678,Distribution Center,162425.0,9357230.0,10093972.0,False,Compliant,57,11.993368167001472,False,False,False,True,False,161678.0,False,False,False,False,True,False,False,False,False,False,False,False,False
553,NonResidential,Distribution Center,South Seattle Distribution Center- 3844,3844 1ST AVE S,Seattle,GREATER DUWAMISH,47.56874,-122.33303,1949,1,0,101101,Distribution Center,101101.0,21795830.0,21341708.0,False,Compliant,76,11.523885187206563,False,False,False,True,False,101101.0,False,False,False,False,True,False,False,False,False,False,False,False,False
554,NonResidential,Distribution Center,South Seattle Distribution Center- 3601,3601 2ND AVE S,Seattle,GREATER DUWAMISH,47.57023,-122.33241,1980,1,0,52613,Distribution Center,59504.0,1061458.25,1231121.75,False,Compliant,45,10.87073752300741,False,False,True,False,False,52613.0,False,False,False,False,True,False,False,False,False,False,False,False,False
555,NonResidential,Other,Cascade Designs Inc. ( Yosemite ),4000 1st Ave. South,Seattle,GREATER DUWAMISH,47.56785,-122.33361,1940,1,0,56608,Other,45340.0,5094197.0,5246590.0,False,Compliant,85,10.943923262151136,False,False,True,False,False,56608.0,False,False,False,False,True,False,False,False,False,False,False,False,False
556,NonResidential,Refrigerated Warehouse,Charlies Produce,4103 2nd Ave South,Seattle,GREATER DUWAMISH,47.56637,-122.33273,1953,1,0,104099,Refrigerated Warehouse,100000.0,17695420.0,17427156.0,False,Compliant,72,11.553107254603061,False,False,False,True,False,104099.0,False,False,False,False,True,False,False,False,False,False,False,False,False
557,NonResidential,Supermarket / Grocery Store,Safeway 1845 - Greenwood Ave,8704 Greenwood Ave N,Seattle,NORTHWEST,47.69267,-122.35506,2003,1,7450,50734,Supermarket/Grocery Store,51722.0,14715262.0,15076756.0,False,Compliant,22,10.834371286713184,False,False,True,False,False,50734.0,False,False,False,False,False,False,False,False,False,True,False,False,False
558,NonResidential,Supermarket / Grocery Store,70500858 -- North Seattle,1531 NE 145th Street,Seattle,NORTH,47.73315,-122.3105,1980,1,0,58480,Supermarket/Grocery Store,44431.0,11054535.0,11311432.0,False,Compliant,45,10.97645719414066,False,False,True,False,False,58480.0,False,False,False,False,False,False,False,True,False,False,False,False,False
561,NonResidential,Large Office,Alley24,221 Yale Avenue North,Seattle,LAKE UNION,47.62029,-122.33078,2005,6,124800,211900,Office,217977.0,9058916.0,9200102.0,False,Compliant,20,12.263874463452428,False,False,False,False,True,35316.666666666664,False,False,False,False,False,True,False,False,False,False,False,False,False
562,NonResidential,Retail Store,011-Seattle,222 Yale Ave. N.,Seattle,LAKE UNION,47.62,-122.33027,1996,4,159994,104014,Retail Store,98863.0,9937707.0,10443463.0,False,Compliant,29,11.552290398492483,False,False,False,True,False,26003.5,False,False,False,False,False,True,False,False,False,False,False,False,False
563,NonResidential,Small- and Mid-Sized Office,Darigold HQ,1130 Rainier Ave S,Seattle,CENTRAL,47.59367,-122.30957,1914,2,0,62220,Office,60676.0,5444253.5,5444253.5,False,Compliant,111,11.038447842325047,False,False,True,False,False,31110.0,True,False,False,False,False,False,False,False,False,False,False,False,False
564,NonResidential,Small- and Mid-Sized Office,Poplar Building,900 Poplar Pl S.,Seattle,GREATER DUWAMISH,47.59388,-122.31124,1970,1,0,65430,Office,60732.0,3181045.5,3586460.5,False,Compliant,55,11.088751431256087,False,False,True,False,False,65430.0,False,False,False,False,True,False,False,False,False,False,False,False,False
565,NonResidential,Large Office,Northcut Landing,4915 25th Ave NE,Seattle,NORTHEAST,47.66517,-122.30186,2006,3,42440,59850,Office,83715.0,6062770.5,6114351.5,False,Compliant,19,10.999613419284296,False,False,True,False,False,19950.0,False,False,False,False,False,False,False,False,True,False,False,False,False
566,NonResidential,Other,Pike St,1708 E Pike St,Seattle,CENTRAL,47.6144,-122.30982,1926,3,0,80004,Other,74864.0,12232124.0,12232124.0,False,Compliant,99,11.289844411702974,False,False,True,False,False,26668.0,True,False,False,False,False,False,False,False,False,False,False,False,False
568,NonResidential,Warehouse,K2 and Iron Mountain (Seattle 4),4201 6th Ave S,Seattle,GREATER DUWAMISH,47.56407,-122.32765,1991,2,0,323916,Non-Refrigerated Warehouse,263528.0,8024064.5,8767252.0,False,Compliant,34,12.688242589117094,False,False,False,False,True,161958.0,False,False,False,False,True,False,False,False,False,False,False,False,False
569,NonResidential,Mixed Use Property,Pacific Tower,1200 12th Avenue South,Seattle,GREATER DUWAMISH,47.5928,-122.31599,1932,14,0,304052,Office,218918.0,21027396.0,21290090.0,False,Compliant,93,12.624957307297803,False,False,False,False,True,21718.0,False,False,False,False,True,False,False,False,False,False,False,False,False
570,NonResidential,Small- and Mid-Sized Office,Northwest Building,2323 Eastlake Ave E,Seattle,LAKE UNION,47.64037,-122.32626,1978,4,31210,54175,Office,50235.0,4855036.5,4910799.5,False,Compliant,47,10.899993284932862,False,False,True,False,False,13543.75,False,False,False,False,False,True,False,False,False,False,False,False,False
571,NonResidential,Distribution Center,Northwest Center Industries,7272 W. Marginal Way S.,Seattle,GREATER DUWAMISH,47.53687,-122.33316,1989,2,0,98024,Distribution Center,63896.0,1988334.5,2109093.75,False,Compliant,36,11.492977827160532,False,False,True,False,False,49012.0,False,False,False,False,True,False,False,False,False,False,False,False,False
572,NonResidential,Mixed Use Property,Bright Horizons,1275 Mercer St,Seattle,LAKE UNION,47.62405,-122.33084,1928,1,15000,50000,Office,20000.0,2603931.25,2758081.75,False,Compliant,97,10.819798284210286,False,True,False,False,False,50000.0,False,False,False,False,False,True,False,False,False,False,False,False,False
573,NonResidential,Large Office,617 Eastlake,617 Eastlake Ave E,Seattle,LAKE UNION,47.62488,-122.33007,1990,5,66620,77953,Office,78521.0,5135040.0,5318277.0,False,Compliant,35,11.263874188114833,False,False,True,False,False,15590.6,False,False,False,False,False,True,False,False,False,False,False,False,False
574,NonResidential,Retail Store,(71371A) NORTHGATE Macy's,401 NE NORTHGATE WAY,Seattle,NORTH,47.70759,-122.3255,1950,2,0,302812,Retail Store,302812.0,7290824.5,7783388.0,False,Compliant,75,12.62087073225265,False,False,False,False,True,151406.0,False,False,False,False,False,False,False,True,False,False,False,False,False
575,NonResidential,Small- and Mid-Sized Office,Northway Square East,2150 N 107th ST,Seattle,NORTHWEST,47.70744,-122.33171,1974,5,0,86400,Office,78200.0,9080022.0,9266020.0,False,Compliant,51,11.366754528799243,False,False,True,False,False,17280.0,False,False,False,False,False,False,False,False,False,True,False,False,False
576,NonResidential,Other,Northgate Village,818-832 NE Northgate Way,Seattle,North,47.7094,-122.31843,1969,2,0,98539,Strip Mall,98539.0,5450441.5,5502264.5,False,Compliant,56,11.498217836097954,False,False,True,False,False,49269.5,False,False,False,False,False,False,False,False,False,False,True,False,False
577,NonResidential,Small- and Mid-Sized Office,NorthWay West Building,10700 Meridian Ave North,Seattle,NORTHWEST,47.70732,-122.33279,1981,6,0,86483,Office,86483.0,6361236.5,6636482.5,False,Compliant,44,11.36771470471244,False,False,True,False,False,14413.833333333334,False,False,False,False,False,False,False,False,False,True,False,False,False
578,NonResidential,Distribution Center,Pacific Plumbing Supply,7115 W Marginal Way SW,Seattle,DELRIDGE,47.53926,-122.34143,1976,1,0,51600,Distribution Center,34400.0,1124543.125,1196293.25,False,Compliant,49,10.851296331126829,False,False,True,False,False,51600.0,False,True,False,False,False,False,False,False,False,False,False,False,False
579,NonResidential,Warehouse,Jones Stevedoring Seattle Building,7245 West Marginal Way SW,Seattle,DELRIDGE,47.53689,-122.33847,1968,1,0,140520,Non-Refrigerated Warehouse,140520.0,2225512.0,2502923.5,False,Compliant,57,11.85311222277915,False,False,False,True,False,140520.0,False,True,False,False,False,False,False,False,False,False,False,False,False
580,NonResidential,Large Office,PEMCO,1300 Dexter Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1986,5,62380,91649,Office,91645.0,4636396.5,4636396.5,False,Compliant,39,11.425732253267851,False,False,True,False,False,18329.8,False,False,False,False,False,False,True,False,False,False,False,False,False
581,NonResidential,Other,Meridian Medical Pavilion,11011 Meridian Ave N,Seattle,NORTHWEST,47.70887,-122.33494,2005,3,91935,69854,Parking,91935.0,6963616.5,7063953.5,False,Compliant,20,11.154176944084588,False,False,True,False,False,23284.666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
582,NonResidential,Medical Office,McMurray Medical Building,1536 N. 115th Street,Seattle,NORTHWEST,47.7126,-122.33782,2005,3,0,63909,Medical Office,60670.0,4765753.5,4765753.5,False,Compliant,20,11.065231122644327,False,False,True,False,False,21303.0,False,False,False,False,False,False,False,False,False,True,False,False,False
583,NonResidential,Warehouse,Iron Mountain,1201 N. 96th St.,Seattle,NORTHWEST,47.69814,-122.34295,1948,2,0,53472,Non-Refrigerated Warehouse,46846.0,971155.625,1065308.875,False,Compliant,77,10.886932132596673,False,False,True,False,False,26736.0,False,False,False,False,False,False,False,False,False,True,False,False,False
584,NonResidential,Warehouse,Lenci Corporation,428 S. Cloverdale,Seattle,GREATER DUWAMISH,47.52696,-122.32913,1980,1,0,50417,Non-Refrigerated Warehouse,50417.0,1847401.0,2149815.75,False,Compliant,45,10.828103533156273,False,False,True,False,False,50417.0,False,False,False,False,True,False,False,False,False,False,False,False,False
23854,NonResidential,Restaurant,Pier 57,1301 Alaskan Way,Seattle,DOWNTOWN,47.60613,-122.34115,1900,1,0,43728,Restaurant,43728.0,11508035.0,11854450.0,False,Compliant,125,10.685766776548883,False,True,False,False,False,43728.0,False,False,True,False,False,False,False,False,False,False,False,False,False
585,NonResidential,Medical Office,NWH Outpatient Medical Center,10330 Meridian Ave N,Seattle,NORTHWEST,47.70449,-122.33272,1961,3,0,133298,Medical Office,133298.0,15640994.0,16041286.0,False,Compliant,64,11.800350004263192,False,False,False,True,False,44432.666666666664,False,False,False,False,False,False,False,False,False,True,False,False,False
586,NonResidential,Retail Store,"SEATTLE, WA-0106",401 NE NORTHGATE WAY STE 475,Seattle,NORTH,47.70759,-122.3255,1965,2,0,168619,Retail Store,173106.0,6455828.5,6718441.0,False,Compliant,60,12.035402941476667,False,False,False,True,False,84309.5,False,False,False,False,False,False,False,True,False,False,False,False,False
589,NonResidential,Large Office,1260 Mercer,1260 Mercer St,Seattle,LAKE UNION,47.6244,-122.33157,2000,4,71385,104500,Office,103970.0,6486377.5,6486377.5,False,Compliant,25,11.556951919719207,False,False,False,True,False,26125.0,False,False,False,False,False,True,False,False,False,False,False,False,False
590,NonResidential,Warehouse,4727 Building,4727 DENVER AVE S,Seattle,GREATER DUWAMISH,47.56089,-122.33474,1969,2,0,104786,Non-Refrigerated Warehouse,104786.0,1028376.875,1153253.75,False,Compliant,56,11.559684997373235,False,False,False,True,False,52393.0,False,False,False,False,True,False,False,False,False,False,False,False,False
592,NonResidential,Other,SEATTLE 1ST AVE GAR,4755 1ST AVE S,Seattle,GREATER DUWAMISH,47.55787,-122.335,2000,1,41600,11440,Other,51427.0,1770027.5,1901429.125,False,Compliant,25,9.344958673700944,True,False,False,False,False,11440.0,False,False,False,False,True,False,False,False,False,False,False,False,False
594,NonResidential,Other,McKinstry SEA - 220 S Hudson Shop,220 S Hudson St,Seattle,GREATER DUWAMISH,47.55741,-122.33163,1973,1,0,110689,Other,110689.0,2339814.25,2789899.0,False,Compliant,52,11.61448878037967,False,False,False,True,False,110689.0,False,False,False,False,True,False,False,False,False,False,False,False,False
595,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 220 S Dawson Office,220 S Dawson St,Seattle,GREATER DUWAMISH,47.5563,-122.33186,1948,1,0,53620,Office,53620.0,2058955.25,2145554.75,False,Compliant,77,10.889696061373598,False,False,True,False,False,53620.0,False,False,False,False,True,False,False,False,False,False,False,False,False
596,NonResidential,Small- and Mid-Sized Office,5050,5050 1st Ave S,Seattle,GREATER DUWAMISH,47.55623,-122.33316,1938,1,0,50008,Office,50008.0,3202213.0,3380481.5,False,Compliant,87,10.819958268212227,False,False,True,False,False,50008.0,False,False,False,False,True,False,False,False,False,False,False,False,False
597,NonResidential,Large Office,635 Elliott - South Bldg.,635 Elliott Avenue West,Seattle,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2009,4,100176,191000,Office,194674.0,6657348.5,6657348.5,False,Compliant,16,12.160033942617156,False,False,False,True,False,47750.0,False,False,False,False,False,False,True,False,False,False,False,False,False
598,NonResidential,Warehouse,4225 2nd Ave So.,4225 2nd Ave. South,Seattle,GREATER DUWAMISH,47.56549,-122.33221,1957,1,0,50832,Non-Refrigerated Warehouse,43920.0,2551022.25,2551022.25,False,Compliant,68,10.836301028962945,False,False,True,False,False,50832.0,False,False,False,False,True,False,False,False,False,False,False,False,False
599,NonResidential,Refrigerated Warehouse,Uwajimaya (Seattle 5),4601 6th Ave S,Seattle,GREATER DUWAMISH,47.56158,-122.32754,1971,1,0,76354,Refrigerated Warehouse,76486.0,2843033.5,2792753.5,False,Compliant,54,11.243148796387281,False,False,True,False,False,76354.0,False,False,False,False,True,False,False,False,False,False,False,False,False
