OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions
22511,NonResidential,Warehouse,West Commodore,2600 W Commodore Way,Seattle,MAGNOLIA / QUEEN ANNE,47.66206,-122.38948,1960,1.0,1,0,56884,Non-Refrigerated Warehouse,56884.0,1388345.125,False,Compliant,37.49
22519,NonResidential,Retail Store,1023-Crown Hill (Relo),8532 15th Ave NW,Seattle,BALLARD,47.6917,-122.37617,1989,1.0,1,0,32810,Retail Store,32810.0,2017967.75,False,Compliant,46.44
22547,NonResidential,Self-Storage Facility,Mahoney Warehouse,2656 15TH AVE W,Seattle,MAGNOLIA / QUEEN ANNE,47.64455,-122.37581,1980,1.0,3,0,30989,Self-Storage Facility,30989.0,97690.39844,False,Compliant,0.68
22548,NonResidential,Self-Storage Facility,"A1 Self Storage, LLC",2648 15th Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.64418,-122.37587,1915,1.0,3,0,39952,Self-Storage Facility,39952.0,57133.19922,False,Compliant,0.4
22574,NonResidential,Small- and Mid-Sized Office,Nickerson Business Center,3837 13th Avenue West,Seattle,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,1961,1.0,2,0,20022,Office,20784.0,657385.8125,False,Compliant,4.58
22577,NonResidential,Distribution Center,property #50,1200-1210 West Nickerson st.,Seattle,MAGNOLIA / QUEEN ANNE,47.65563,-122.37194,1960,1.0,2,0,36498,Distribution Center,18229.0,520011.8125,False,Compliant,14.81
22579,NonResidential,Distribution Center,Century 21 Promotions Inc,2601 West Commodore Way,Seattle,MAGNOLIA / QUEEN ANNE,47.66161,-122.39075,1968,1.0,1,0,35946,Distribution Center,31845.0,469499.8125,False,Compliant,11.08
22585,NonResidential,Small- and Mid-Sized Office,Commodore Way,2303 W. Commodore Way,Seattle,MAGNOLIA / QUEEN ANNE,47.66006,-122.38631,2007,1.0,4,5680,24472,Office,25184.0,845044.125,False,Compliant,5.94
22607,NonResidential,Small- and Mid-Sized Office,Fisheries Building,4241 21st Ave W.,Seattle,MAGNOLIA / QUEEN ANNE,47.65881,-122.38382,1979,1.0,4,0,22365,Office,21617.0,727385.8125,False,Compliant,5.07
22609,NonResidential,Small- and Mid-Sized Office,The Wharf Building,4209 21st Avenue West,Seattle,MAGNOLIA / QUEEN ANNE,47.65801,-122.3839,1994,1.0,4,0,30172,Office,30172.0,904059.875,False,Compliant,6.3
22650,NonResidential,Warehouse,Ballard Hardware & Supply Co Inc,4749 Ballard Ave NW,Seattle,BALLARD,47.66353,-122.38064,1927,1.0,4,0,42500,Non-Refrigerated Warehouse,42500.0,241478.5938,False,Compliant,1.68
22654,NonResidential,Small- and Mid-Sized Office,Sanborn Building,5325 Ballard Ave NW,Seattle,BALLARD,47.66691,-122.38416,1901,1.0,4,0,23032,Office,14448.0,1121537.75,False,Compliant,7.82
22672,NonResidential,Other,Olympic Athletic Club,5301 Leary Ave NW,Seattle,BALLARD,47.66646,-122.38263,1900,1.0,3,4914,40836,Other,42850.0,7240274.0,False,Compliant,303.81
22676,NonResidential,Small- and Mid-Sized Office,5105 Leary Ave,5105 Leary Ave NW,Seattle,BALLARD,47.66497,-122.38047,1968,1.0,2,0,23500,Office,23500.0,1686405.0,False,Compliant,34.52
22678,NonResidential,Small- and Mid-Sized Office,4925 Leary,4925 Leary Ave NW,Seattle,BALLARD,47.66431,-122.37988,1966,1.0,1,0,22282,Office,22282.0,579888.3125,False,Compliant,16.67
22679,NonResidential,Self-Storage Facility,Ballard Mini Storage,4714 Ballard Ave NW,Seattle,BALLARD,47.66351,-122.37961,1902,1.0,2,0,24000,Self-Storage Facility,24000.0,502898.6875,False,Compliant,17.39
22684,NonResidential,Mixed Use Property,Murphy Ballard Building,1903 NW Market St,Seattle,BALLARD,47.66852,-122.38175,1909,1.0,3,0,27085,Strip Mall,9500.0,1995131.75,False,Compliant,60.67
22801,Nonresidential COS,Other,Meadowbrook Community Center/Pool,10700 30th Ave NE,Seattle,NORTH,47.70544,-122.2918,1996,0.0,2,0,29258,Other - Recreation,31991.0,8086943.5,False,Compliant,309.14
22804,NonResidential,Small- and Mid-Sized Office,Lake City Professional Center,2611 NE 125th St,Seattle,NORTH,47.719,-122.29966,1931,1.0,2,0,37500,Office,37500.0,2235765.5,False,Compliant,44.26
22810,NonResidential,K-12 School,Bliss Hall,14050 1st Ave NE,Seattle,NORTHWEST,47.73143,-122.32784,1930,1.0,3,0,23983,K-12 School,23983.0,1164364.75,False,Compliant,33.28
22818,NonResidential,Distribution Center,Jack Warehouse,4835 West Marginal Way SW,Seattle,DELRIDGE,47.55832,-122.35239,1980,1.0,1,0,24100,Distribution Center,20100.0,809870.8125,False,Compliant,30.49
22834,NonResidential,K-12 School,University Child Development School,5040 9th Ave NE,Seattle,NORTHEAST,47.66665,-122.31818,2004,3.0,2,0,31343,K-12 School,51515.0,3846501.25,False,Compliant,128.66
22860,NonResidential,Mixed Use Property,Lakeside Plaza,7900 East Greenlake Drive North,Seattle,NORTHWEST,47.68582,-122.33709,1996,1.0,3,22850,33062,Parking,24052.0,2450442.75,False,Compliant,17.08
22863,NonResidential,Other,Max Performance,4220 22nd Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,1957,1.0,2,0,20294,Other,18000.0,1735995.75,False,Compliant,67.45
22866,NonResidential,Small- and Mid-Sized Office,Fishermen's Commerce Building,4039 21st Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,1983,1.0,4,10849,29722,Office,24008.0,1286817.375,False,Compliant,8.97
22867,NonResidential,Small- and Mid-Sized Office,Icicle Seafoods,4019 - 21st Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,1983,1.0,4,15659,26048,Office,41707.0,1755788.5,False,Compliant,12.24
22881,NonResidential,Mixed Use Property,(ID22881) INTERBAY BUILDING,3411 THORNDYKE AVE W,Seattle,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1960,1.0,2,0,57644,Office,20176.0,2189735.0,False,Compliant,42.87
22883,NonResidential,Warehouse,Keller Supply,3209 17th Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,1955,1.0,2,0,39497,Non-Refrigerated Warehouse,25547.0,1700057.375,False,Compliant,28.28
22936,Nonresidential COS,Other,Seattle Asian Art Museum,1400 E Prospect,Seattle,EAST,47.6303,-122.3142,1932,1.0,1,0,33087,Other - Entertainment/Public Assembly,53776.0,3548858.25,False,Compliant,121.9
22940,NonResidential,Small- and Mid-Sized Office,MERIDIAN NORTH OFFICE BUILDING,10740 MERIDIAN AVE N,Seattle,NORTHWEST,47.70793,-122.33316,1982,1.0,2,0,27574,Office,27574.0,1211349.25,False,Compliant,8.44
22955,NonResidential,Senior Care Community,Foundation House at Northgate,11301 3rd Ave NE,Seattle,North,47.71069,-122.32674,1998,1.0,5,0,43661,Senior Care Community,43661.0,3936421.5,False,Compliant,82.57
22962,NonResidential,Small- and Mid-Sized Office,Northgate Meridian Bldg,2111 N Northgate Way,Seattle,NORTHWEST,47.70842,-122.3332,1987,1.0,3,27307,48798,Office,76105.0,2472350.25,False,Compliant,17.24
23008,NonResidential,Mixed Use Property,Display Supply Inc,11201 Roosevelt Way NE,Seattle,North,47.70983,-122.31865,1952,1.0,2,0,32009,Non-Refrigerated Warehouse,17500.0,1998725.25,False,Compliant,44.28
23017,NonResidential,Medical Office,5th Ave Professional Center,10564 5th Ave NE.,Seattle,NORTH,47.70676,-122.32264,1988,1.0,3,0,28841,Medical Office,28841.0,1459199.75,False,Compliant,33.42
23020,NonResidential,Self-Storage Facility,Northgate Self Storage,10805 Roosevelt Way NE,Seattle,NORTH,47.70782,-122.31873,1977,2.0,2,0,33344,Self-Storage Facility,31360.0,123767.2031,False,Compliant,0.86
23022,Nonresidential COS,Other,Northgate Campus,10510 5th Ave NE,Seattle,NORTH,47.70541,-122.32232,2005,2.0,1,0,30498,Other - Recreation,30498.0,2436063.0,False,Compliant,80.19
23040,NonResidential,K-12 School,Holy Family School,9615 20th Ave. SW,Seattle,DELRIDGE,47.51698,-122.35946,1924,1.0,2,0,42975,K-12 School,21405.0,959352.0,False,Compliant,42.96
23049,NonResidential,Other,Laidlaw,7739 1st Avenue S,Seattle,DELRIDGE,47.53366,-122.33733,1963,1.0,1,0,23260,"Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,1612105.75,False,Compliant,52.41
23051,NonResidential,Small- and Mid-Sized Office,MMFS Upper Bldg,7717 Detroit Ave SW,Seattle,DELRIDGE,47.53309,-122.33977,1988,1.0,2,0,30659,Office,27262.0,2619088.5,False,Compliant,55.85
23056,NonResidential,Other,NATIONAL SIGN,1255 WESTLAKE AVE N,Seattle,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1920,1.0,2,0,27144,Other,27144.0,1012024.313,False,Compliant,32.58
23064,NonResidential,Other,Evergreen Washelli,11111 Aurora Ave. N,Seattle,NORTHWEST,47.70969,-122.34557,1970,5.0,1,0,23166,Other,23166.0,3475804.25,False,Compliant,184.6
23065,NonResidential,Medical Office,Meridian Center for Health,10521 Meridian ave N,Seattle,NORTHWEST,47.70558,-122.33486,1979,1.0,2,0,34759,Medical Office,44667.0,1633105.375,False,Compliant,11.39
23076,NonResidential,Worship Facility,North Seattle Alliance Church,2150 N. 122nd Street,Seattle,NORTHWEST,47.71745,-122.33221,1965,1.0,2,0,44719,Worship Facility,45909.0,1614026.25,False,Compliant,53.21
23098,NonResidential,Supermarket / Grocery Store,Red Apple Market,2701 Beacon Ave S,Seattle,GREATER DUWAMISH,47.57894,-122.31287,1965,1.0,1,0,21603,Supermarket/Grocery Store,21603.0,5833800.0,False,Compliant,129.89
23115,NonResidential,Distribution Center,Intermountain Supply,7901 1st Ave South,Seattle,DELRIDGE,47.53158,-122.33568,1979,1.0,1,0,42900,Distribution Center,43050.0,436252.5,False,Compliant,3.04
23117,Campus,Other,Joint Training Facilities Campus,9401 Myers Way S,Seattle,DELRIDGE,47.51885,-122.33421,2005,5.0,1,0,57952,Adult Education,57952.0,3091387.5,False,Compliant,96.15
23120,NonResidential,Other,(ID23120) WASTE MANAGEMENT,8111 1ST AVE S,Seattle,DELRIDGE,47.52956,-122.33592,1971,1.0,1,0,26232,Other - Services,18262.0,3094090.0,False,Compliant,122.71
23158,NonResidential,Warehouse,KOF Associates,1239 S. King St.,Seattle,DOWNTOWN,47.59783,-122.31554,1956,1.0,2,0,25840,Non-Refrigerated Warehouse,25840.0,313528.0938,False,Compliant,2.19
23161,NonResidential,Small- and Mid-Sized Office,Pearl Warren Building,606 12th Ave S,Seattle,DOWNTOWN,47.59721,-122.31838,1988,1.0,1,0,45145,Office,43813.0,1268459.0,False,Compliant,43.63
23164,NonResidential,Small- and Mid-Sized Office,The Weller Building,1225 S Weller Street,Seattle,DOWNTOWN,47.59728,-122.31587,2001,1.0,5,22095,48237,Office,44417.0,1981115.25,False,Compliant,19.12
23228,NonResidential,Supermarket / Grocery Store,Safeway 1143 - 15th Ave,8332 15th Ave NW,Seattle,BALLARD,47.6899,-122.37619,1994,1.0,1,0,45522,Supermarket/Grocery Store,45522.0,12250422.0,False,Compliant,326.74
23231,NonResidential,Retail Store,Bitter Lake Plaza,929 N 130th ST,Seattle,NORTHWEST,47.72286,-122.34612,1979,1.0,2,0,20088,Retail Store,16080.0,326778.6875,False,Compliant,2.28
23265,Campus,Other,T102 1011 B/C,1011 Klickitat Way SW,Seattle,GREATER DUWAMISH,47.57049,-122.34857,1989,5.0,2,0,138907,Other,139557.0,7837692.5,False,Compliant,179.55
23268,NonResidential,Small- and Mid-Sized Office,Building F,1131 SW Klickitat Way,Seattle,GREATER DUWAMISH,47.56999,-122.34703,1997,1.0,2,0,40657,Office,40657.0,2826828.0,False,Compliant,23.6
23277,NonResidential,Warehouse,23277 HSC HarbIsl,3419 11th Ave. S.W.,Seattle,GREATER DUWAMISH,47.57279,-122.35066,1900,1.0,1,0,20200,Non-Refrigerated Warehouse,18700.0,269016.6875,False,Compliant,2.25
23297,NonResidential,Residence Hall,St. James Cathedral & Rectory,804 9th Ave.,Seattle,EAST,47.6073,-122.32585,1904,1.0,1,0,44086,Residence Hall/Dormitory,44091.0,3652708.75,False,Compliant,184.0
23299,NonResidential,Small- and Mid-Sized Office,Pigott Building,710 9th Ave.,Seattle,EAST,47.60663,-122.32526,1970,1.0,7,20824,33548,Office,54372.0,1403820.0,False,Compliant,9.79
23310,NonResidential,Other,Charles & Emma Frye Free Public Art Museum,704 Terry Ave,Seattle,EAST,47.60709,-122.32416,1951,1.0,1,0,47699,Museum,47000.0,14524386.0,False,Compliant,712.39
23311,NonResidential,Medical Office,HART First Hill LLC,1124 Columbia Street,Seattle,EAST,47.60862,-122.32372,1945,1.0,0,0,274568,Medical Office,228133.0,25311526.0,False,Compliant,1110.07
23313,NonResidential,Small- and Mid-Sized Office,Swedish Invex Building,1115 Columbia St,Seattle,EAST,47.60819,-122.32282,1956,1.0,3,0,21282,Office,19658.0,1245923.75,False,Compliant,62.23
23320,NonResidential,Other,PARKWAY,6315 RAINIER AVE S,Seattle,SOUTHEAST,47.54563,-122.27616,1921,1.0,2,0,41022,Other,41022.0,3787648.25,False,Compliant,26.41
23397,NonResidential,Other,Fraser Marine Building,3601 West Marginal Way SW,Seattle,DELRIDGE,47.57058,-122.35626,1966,1.0,2,0,28109,Other,28109.0,3612526.75,False,Compliant,38.39
23331,NonResidential,Small- and Mid-Sized Office,Gateway Plaza,13751 Lake City Way NE,Seattle,NORTH,47.72986,-122.29278,1985,1.0,3,12990,20590,Office,20590.0,409578.4063,False,Compliant,2.86
23342,NonResidential,Warehouse,Daily Racing Form,12547 26th AVE NE,Seattle,NORTH,47.72051,-122.30103,1977,1.0,1,0,21936,Non-Refrigerated Warehouse,21936.0,113130.0,False,Compliant,2.69
23343,NonResidential,Other,LAKE CITY,12550 26TH AVE NE,Seattle,NORTH,47.72083,-122.29979,1969,1.0,1,0,30160,Other,30139.0,1045838.5,False,Compliant,44.26
23368,NonResidential,Mixed Use Property,Seaboard Building,1500-1506 4th Ave.,Seattle,DOWNTOWN,47.61056,-122.33661,1909,1.0,11,0,111137,Office,42939.0,9546165.0,False,Compliant,294.65
23396,NonResidential,Other,DWW-SOC 4500 W. Marginal Way SW,4500 W MARGINAL WAY SW,Seattle,Delridge,47.56319,-122.35067,1997,1.0,1,0,40189,Other - Utility,28347.0,1509292.0,False,Compliant,37.65
23400,NonResidential,Small- and Mid-Sized Office,Frye Commerce Center,2414 SW Andover St,Seattle,DELRIDGE,47.56877,-122.36369,1988,1.0,2,0,66484,Office,49334.0,3046543.0,False,Compliant,21.24
23404,NonResidential,Small- and Mid-Sized Office,Swedish Cherry Building,1120 Cherry,Seattle,EAST,47.60789,-122.32249,1959,1.0,3,0,25151,Office,24155.0,1356874.75,False,Compliant,62.05
23408,NonResidential,Hotel,Hotel - The Baroness Hotel,1005 Spring Street,Seattle,EAST,47.60958,-122.32646,1928,1.0,6,0,35770,Hotel,35770.0,2640980.25,False,Compliant,112.34
23410,NonResidential,Hotel,Hotel - Inn at Virginia Mason,1006 Spring St,Seattle,EAST,47.60981,-122.32687,1928,1.0,9,0,48006,Hotel,48006.0,3239754.0,False,Compliant,101.31
23416,NonResidential,Mixed Use Property,Asian Plaza 1,1032 S. Jackson,Seattle,DOWNTOWN,47.59949,-122.31851,1960,1.0,2,0,29631,Supermarket/Grocery Store,16000.0,5144392.0,False,Compliant,146.93
23418,NonResidential,Small- and Mid-Sized Office,Eng Suey Sun Plaza,"815 S Weller St,",Seattle,DOWNTOWN,47.59727,-122.32196,1989,1.0,2,0,23472,Office,20695.0,1625308.625,False,Compliant,46.45
23419,Nonresidential COS,Small- and Mid-Sized Office,CSC Engineering (A),714 S. Charles St,Seattle,GREATER DUWAMISH,47.5956,-122.32292,1973,1.0,2,0,21315,Office,20424.0,2796425.0,False,Compliant,110.66
23459,NonResidential,Small- and Mid-Sized Office,18 West Mercer,18 West Mercer St,Seattle,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1984,1.0,4,15812,41298,Office,36867.0,2190460.0,False,Compliant,24.31
23846,NonResidential,Small- and Mid-Sized Office,Diamond Building,3161 Elliott Avenue,Seattle,DOWNTOWN,47.61833,-122.35871,1979,1.0,3,0,34030,Office,34030.0,1748629.875,False,Compliant,22.26
23503,NonResidential,Restaurant,Salty's Waterfront Seafood Grill,1936 Harbor Ave SW,Seattle,SOUTHWEST,47.58654,-122.37644,1902,1.0,2,0,20398,Restaurant,19232.0,9313513.0,False,Compliant,334.15
23504,NonResidential,Distribution Center,3223,3223 6th Avenue South,Seattle,GREATER DUWAMISH,47.5746,-122.32637,1952,1.0,1,0,41308,Distribution Center,41308.0,1642471.5,False,Compliant,38.57
23562,NonResidential,Mixed Use Property,The Travelers Hotel,80 Yesler Way,Seattle,DOWNTOWN,47.60195,-122.33516,1913,1.0,3,0,43878,Multifamily Housing,12000.0,769771.3125,False,Compliant,5.37
23566,NonResidential,Other,ON THE BOARDS,100 West Roy St,Seattle,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,1.0,3,0,34976,Performing Arts,34976.0,873711.125,False,Compliant,15.7
23618,NonResidential,Warehouse,"Ocean Beauty Alaska Bldg, LLC",1120 W Ewing St,Seattle,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,1.0,1,0,38255,Non-Refrigerated Warehouse,38255.0,985401.8125,False,Compliant,33.8
23653,NonResidential,Small- and Mid-Sized Office,Ship Canal,146 North Canal Street,Seattle,LAKE UNION,47.65103,-122.35541,1989,1.0,3,0,48924,Office,31325.0,2282551.25,False,Compliant,59.24
23671,NonResidential,Small- and Mid-Sized Office,Areis Building,2366 Eastlake Avenue East,Seattle,LAKE UNION,47.64168,-122.32562,1959,1.0,4,18036,32297,Office,50333.0,1602084.375,False,Compliant,11.17
23672,NonResidential,Small- and Mid-Sized Office,2324 Eastlake,2324 Eastlake Ave E,Seattle,LAKE UNION,47.6404,-122.32553,1986,1.0,4,21906,35526,Office,34160.0,2520483.25,False,Compliant,17.57
23673,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,2300 Eastlake Ave E,Seattle,LAKE UNION,47.63995,-122.32557,1969,1.0,3,7956,17956,Office,17332.0,666740.3125,False,Compliant,4.65
23674,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2345 Eastlake Ave E,Seattle,LAKE UNION,47.64113,-122.32625,2000,1.0,3,21908,35224,Office,33705.0,1994967.75,False,Compliant,13.91
23689,NonResidential,Worship Facility,The Salvation Army,9050 16th Ave. SW,Seattle,DELRIDGE,47.52172,-122.35487,1957,1.0,2,0,24224,Worship Facility,24224.0,968026.3125,False,Compliant,26.73
23691,NonResidential,Worship Facility,Westood Christian Community,9252 16TH AVE SW,Seattle,DELRIDGE,47.51989,-122.35489,1963,1.0,1,0,23706,Worship Facility,23706.0,400770.9063,False,Compliant,13.12
23701,NonResidential,Warehouse,Rung Building,1136 S. Albro Place,Seattle,GREATER DUWAMISH,47.5465,-122.31704,1963,1.0,1,0,31900,Non-Refrigerated Warehouse,28000.0,1964681.25,False,Compliant,13.7
23711,NonResidential,Other,Fauntleroy School House,9131 California Ave SW,Seattle,SOUTHWEST,47.5219,-122.38787,1917,1.0,1,0,49066,Social/Meeting Hall,49000.0,3835202.0,False,Compliant,178.86
23712,NonResidential,Worship Facility,Fauntleroy Church UCC,9140 California Ave SW,Seattle,SOUTHWEST,47.52097,-122.38688,1952,1.0,3,0,30740,Worship Facility,28293.0,1686262.25,False,Compliant,61.3
23716,NonResidential,Supermarket / Grocery Store,Saars Marketplace Foods,9000 Rainier Ave So,Seattle,SOUTHEAST,47.52262,-122.26922,1959,1.0,1,0,67450,Supermarket/Grocery Store,42760.0,2842819.5,False,Compliant,55.86
23730,NonResidential,Warehouse,RSVP West Bldg,4021 13th Avenue W.,Seattle,MAGNOLIA / QUEEN ANNE,47.65649,-122.37507,1948,1.0,1,0,46970,Non-Refrigerated Warehouse,46970.0,882896.5,False,Compliant,6.16
23736,NonResidential,Warehouse,Builders Hardware & Supply,1516 15th AVE W,Seattle,MAGNOLIA / QUEEN ANNE,47.6331,-122.37582,1931,1.0,1,0,47554,Non-Refrigerated Warehouse,18133.0,1035554.688,False,Compliant,16.04
23742,NonResidential,Small- and Mid-Sized Office,1419 Elliott Ave,1419 Elliott Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.63063,-122.37428,1979,1.0,2,5400,37616,Office,43016.0,1234095.5,False,Compliant,60.57
23743,NonResidential,Mixed Use Property,Elliott Commons,1405 Elliott Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63034,-122.37412,1931,1.0,1,0,24196,Other,8711.0,1055033.0,False,Compliant,22.29
23744,NonResidential,Small- and Mid-Sized Office,1430-1448 Elliott Ave W,1436 Elliott Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63128,-122.37387,1940,1.0,2,0,20671,Office,20671.0,638507.125,False,Compliant,24.76
23757,NonResidential,Warehouse,Tile for Less,2440 1st Ave S,Seattle,GREATER DUWAMISH,47.58065,-122.33356,1927,1.0,1,0,21600,Non-Refrigerated Warehouse,21600.0,499828.5938,False,Compliant,14.36
23762,NonResidential,Worship Facility,Hillcrest Presbyterian Church,10404 34th Ave SW,Seattle,SOUTHWEST,47.50959,-122.37417,1977,1.0,1,0,35844,Worship Facility,35844.0,866126.375,False,Compliant,6.04
23768,NonResidential,Small- and Mid-Sized Office,Wallingford Plaza,4468 Stone Way N.,Seattle,LAKE UNION,47.66116,-122.34172,1916,1.0,3,0,31774,Office,19896.0,1639136.25,False,Compliant,18.87
23834,NonResidential,Warehouse,South Seattle Business Park- Bldg A,4636 East Marginal Way South,Seattle,GREATER DUWAMISH,47.56121,-122.33872,1953,1.0,1,0,26094,Non-Refrigerated Warehouse,26094.0,709990.8125,False,Compliant,4.95
23835,NonResidential,Small- and Mid-Sized Office,South Seattle Business Park - Bldg B,4636 East Marginal Way South,Seattle,GREATER DUWAMISH,47.56121,-122.33872,1983,1.0,2,0,23687,Office,23687.0,1084553.75,False,Compliant,7.56
23836,NonResidential,Small- and Mid-Sized Office,South Seattle Business Park - Bldg C,4634 East Marginal Way South,Seattle,GREATER DUWAMISH,47.56121,-122.33872,1983,1.0,2,0,24221,Office,24221.0,1435562.75,False,Compliant,10.01
23857,NonResidential,Mixed Use Property,Pier 56,1201 Alaskan Way,Seattle,DOWNTOWN,47.60546,-122.34091,1900,1.0,2,14083,57836,Office,34550.0,5381105.0,False,Compliant,37.51
23858,NonResidential,Small- and Mid-Sized Office,Pier 55,1101 Alaskan Way,Seattle,DOWNTOWN,47.60546,-122.34091,1900,1.0,2,0,32027,Office,17526.0,3999505.25,False,Compliant,128.41
23861,NonResidential,Small- and Mid-Sized Office,Commuter Center LLC,815 Western,Seattle,DOWNTOWN,47.6032,-122.33663,1906,1.0,3,0,32160,Office,35693.0,2805826.0,False,Compliant,19.56
